haipiaoxiao 海螵蛸
haiquan 海泉
haitongpi 海桐皮
haizao 海藻
haizaoyuhutang 海藻玉壶汤
hanbi 寒痹
hancai 蔊菜
hangjian 行间
hangshui 行水
hangshuiliniao 行水利尿
hanrehujiepizheng 寒热互结痞证
hanshan 寒疝
hanshijiexiongzheng 寒实结胸证
hanshiningzhijinguzheng 寒湿凝滞筋骨证
hanshizheng 寒湿证
hanshuishi 寒水石
hantanzheng 寒痰证
hantanzufeizheng 寒痰阻肺证
hantaoye 汉桃叶
hanweizhong 汗味重
hanxia 寒下
hanxie 寒邪
hanxiefanfeizhuoyinshangnizheng 寒邪犯肺浊阴上逆证
hanyan 颔厌
hanzhiganmaizheng 寒滞肝脉证
haoqinqingdantang 蒿芩清胆汤
he 合
hecaofen 鹤草酚
hecaoya 鹤草芽
hechedazaowan 河车大造丸
heding 鹤顶 荷顶
hegu 合谷
hehuanhua 合欢花
hehuanpi 合欢皮
heidan 黑疸
heifengteng 黑风藤
heijing 黑睛
heilaohugen 黑老虎根
heixiaoyaosan 黑逍遥散
heixidan 黑锡丹
heizhima 黑芝麻 黑脂麻
hejieji 和解剂
hejieshaoyang 和解少阳
henggu 横骨
herenyin 何人饮
heshi 鹤虱
heshouwu 何首乌
hetaoguo 核桃果
hetaoren 核桃仁
heweijiangzhuo 和胃降浊
heyang 合阳
heye 荷叶
hezhong 和中
hezi 诃子
hongdaji 红大戟
hongdoukou 红豆蔻
hongfen 红粉
honggencao 红根草
hongguanyao 红管药
honghua 红花
honghuataorenjian 红花桃仁煎
hongjingtian 红景天
hongmai 洪脉
hongmaociwujiapi 红毛刺五加皮
hongmaoqi 红毛七
hongqi 红芪
hongshen 红参
hongshi 虹视
hongtoucao 红头草
hongyaozi 红药子
houding 后顶
houguan 喉关
houhe 喉核
houpo 厚朴
houpohua 厚朴花
houpowenzhongtang 厚朴温中汤
houpu 厚朴
houpuhua 厚朴花
houpuqiwutang 厚朴七物汤
houpusanwutang 厚朴三物汤
houpuxialingtang 厚朴夏苓汤
houqu 后屈
houshen 后伸
houxi 后溪
houzao 猴枣
huabantang 化斑汤
huacaobohejisusanshushifengrejunengliao 滑草薄荷鸡苏散暑湿风热俱能疗
huachongwan 化虫丸
huagai 华盖
huagaisan 华盖散
huaihua 槐花
huaihuasan 槐花散
huaijiao 槐角
huaijiaowan 槐角丸
huaimi 槐米
huajiao 花椒
huajing 滑精
huamai 滑脉
huance 患侧
huangbai 黄柏 晄白
huangbo 黄柏
huangdan 黄疸
huanggoushen 黄狗肾
huanggua 黄瓜
huangjing 黄精
huanglian 黄连
huanglianejiaotang 黄连阿胶汤
huanglianjiedutang 黄连解毒汤
huangliansu 黄连素
huangliantang 黄连汤
huanglianwendantang 黄连温胆汤
huanglinghuashitang 黄苓滑石汤
huanglingtang 黄苓汤
huanglongtang 黄龙汤
huanglu 黄栌
huangmen 肓门
huangpang 黄胖
huangpangbing 黄胖病
huangqi 黄芪
huangqiguizhiwuwutang 黄芪桂枝五物汤
huangqijianzhongtang 黄芪建中汤
huangqin 黄芩
huangqinhuashitang 黄芩滑石汤
huangqintang 黄芩汤
huangren 黄仁
huangteng 黄藤
huangtutang 黄土汤
huangyaozi 黄药子
huangyeshangchong 黄液上冲
huangyu 肓俞
huangyuanhua 黄芫花
huanmai 缓脉
huantiao 环跳
huanyou 獾油
huanzhi 患肢
huanzhongbuxu 缓中补虚
huaroumen 滑肉门
huaruishi 花蕊石
huashancan 华山参
huashi 滑石
huashihezhong 化湿和中
huashixiaoji 化湿消积
huatanpingchuan 化痰平喘
huayusanjie 化瘀散结
huayuxiaoji 化瘀消积
huazhuoqushi 化浊祛湿
huci 虎刺
huercao 虎耳草
hugu 虎骨
huhuanglian 胡黄连
huhuo 狐惑
huhuobing 狐惑病
huian 晦暗
huichong 蛔虫
huichongshangrao 蛔虫上扰
huichundan 回春丹
huijue 蛔厥
huijuezheng 蛔厥证
huinongqi 溃脓期
huixiang 茴香
huiyang 会阳
huiyangjiujitang 回阳救急汤
huiyangjiuni 回阳救逆
huiyin 会阴
huizong 会宗
hujiao 胡椒
hujisheng 槲寄生
huluba 葫芦巴 胡芦巴
hulucha 葫芦茶
hunjingzhang 混睛障
hunjue 昏厥
hunkuiqi 昏溃期
hunmen 魂门
huochichuang 火赤疮
huodu 火毒
huoduchisheng 火毒炽盛
huoduchishengqixueningjie 火毒炽盛气血凝结
huoduchishengreruyingxue 火毒炽盛热入营血
huoduchuanfei 火毒传肺
huoduchuangan 火毒传肝
huoduchuanpi 火毒传脾
huoduchuanshen 火毒传肾
huoduchuanxin 火毒传心
huoducuanluo 火毒窜络
huodugongmu 火毒攻目
huodukunjie 火毒困结
huoduneigong 火毒内攻
huoduneixian 火毒内陷
huoduningjie 火毒凝结
huodupoxue 火毒迫血
huoduruluo 火毒入络
huoduruying 火毒入营
huodushanggong 火毒上攻
huodushangjin 火毒伤津
huodushangyin 火毒伤阴
huoduwaixie 火毒外泄
huoduyongsheng 火毒壅盛
huoduyujie 火毒郁结
huoduyunjie 火毒蕴结
huogan 火疳
huoganbing 火疳病
huoluan 霍乱
huoluanzhuanjin 霍乱转筋
huoluoxiaolingdan 活络效灵丹
huoluoxiaolingtang 活络效灵汤
huomaren 火麻仁
huopeilan 霍佩兰
huopuxialingtang 藿朴夏苓汤 霍朴夏苓汤
huore 火热
huorechisheng 火热炽盛
huorencongchitang 活人葱豉汤
huoreraoxin 火热扰心
huoreshangjin 火热伤津
huoreshangyin 火热伤阴
huorexieduyongsheng 火热邪毒壅盛
huoshengshangyin 火盛伤阴
huotan 豁痰
huotanmu 火炭母
huoxiang 藿香
huoxiangzhengqisan 藿香正气散
huoxie 火邪
huoxieyujie 火邪郁结
huoxue 活血
huoxuehuayu 活血化瘀
huoxuequyu 活血祛淤 活血祛瘀
huoxueshujin 活血舒筋
huoxuetongjing 活血通经
huoxuetongluo 活血通络
huoxuetongluozhitong 活血通络止痛
huoxuexiaoyong 活血消痈
huoxuexingyu 活血行瘀
huoxueyangxue 活血养血
hupo 琥珀
huqianwan 虎潜丸
hushan 狐疝
husui 胡荽
hutaorou 胡桃肉
huzhang 虎杖
huzhangcao 虎掌草
jiabing 瘕病
jiache 颊车
jiachengjiang 夹承浆
jiaji 夹脊
jiajianfumaitang 加减复脉汤
jiajianshengmaisan 加减生脉散
jiajianweiruitang 加减葳蕤汤
jianbi 肩痹
jiance 健侧
jianchou 见愁
jianchunkou 茧唇口
jiangbanxia 姜半夏
jiangcan 僵蚕
jiangcaoguoren 姜草果仁
jianghoupo 姜厚朴
jianghuang 姜黄
jianghuo 降火
jiangjun 将军
jianglou 江漏
jiangpi 姜皮
jiangqi 降气
jiangxiang 降香
jiangxinhuo 降心火
jiangzhi 姜汁
jianhua 碱花
jianjing 肩井
jianli 建里
jianliao 肩髎
jianlingtang 建瓴汤
jianneijieshi 睑内结石
jianpihuashi 健脾化湿
jianpishugan 健脾疏肝
jianpiwan 健脾丸
jianqu 建曲
jianshi 间使
jianwaiyu 肩外俞
jianwang 健忘
jianwei 健胃
jianxian 睑弦
jianxianchilan 睑弦赤烂
jianxingqi 见形期
jianyu 肩髃
jianyunzhongqi 健运中气
jianzhen 肩贞
jianzhi 健肢
jianzhongyu 肩中俞
jiaoaitang 胶艾汤
jiaobinglang 焦槟榔
jiaochang 交肠
jiaochuang 椒疮
jiaogongfanzhang 角弓反张
jiaogulan 绞股蓝 绞股兰
jiaohuixue 交会穴
jiaoluanji 脚挛急
jiaomu 椒目
jiaonang 胶囊
jiaoqichongxin 脚气冲心
jiaoqishuizhong 脚气水肿
jiaosanxian 焦三仙
jiaoshanzha 焦山楂
jiaoshiqibing 脚湿气病
jiaosun 角孙
jiaoxin 交信
jiaozhizi 焦栀子
jiaweibaitouwengtang 加味白头翁汤
jiaweishenqiwan 加味肾气丸
jiaweiwuyaotang 加味乌药汤
jiaweixiaoyaosan 加味逍遥散
jiayugu 甲鱼骨
jibi 肌痹 脊痹
jibing 疾病 积病
jibingfangbian 既病防变
jicai 荠菜
jicao 荠草
jichuanjian 济川煎
jiebiao 解表
jiebiaogongli 解表攻里
jiebiaoqingli 解表清里
jiebiaowenli 解表温里
jiebing 疖病
jiechushi 接触史
jiedaimai 结代脉
jiegeng 桔梗
jiegengbaisan 桔梗白散
jieji 解肌
jiejing 解痉
jiejingfu 洁净府
jiejiqingre 解肌清热
jiekang 拮抗
jielu 解颅
jielubing 解颅病
jiemai 结脉
jienueqibaoyin 截疟七宝饮
jiere 解热
jiexi 解溪
jiexianxing 界线型
jiexiong 结胸
jieyang 结阳
jieyin 结阴
jieyuhuatan 解郁化痰
jiezi 芥子
jifengbing 急风病
jifujiacuo 肌肤甲错
jiguanhua 鸡冠花
jigucao 鸡骨草
jihoubibing 急喉痹病
jihoubing 急喉病
jihoufengbing 急喉风病
jihuangbing 急黄病
jijiaolihuangwan 己椒苈黄丸
jijie 藉节
jijing 激经
jijingfeng 急惊风
jijingfengbing 急惊风病
jiju 积聚
jijubing 积聚病
jili 蒺藜
jimai 急脉 疾脉
jimen 箕门
jimingsan 鸡鸣散
jimuye 檵木叶
jinbi 筋痹
jinchi 筋弛
jindenglong 锦灯笼
jinduanjinshangzheng 筋断筋伤证
jineijin 鸡内金
jinfang 禁方
jinfeicao 金沸草
jinfeicaosan 金沸草散
jinfeng 噤风
jinfugujingwan 金负固精丸
jing 井 经
jingan 金疳
jinganbing 金疳病
jingbanxia 京半夏
jingbi 颈臂
jingbing 痉病
jingdaji 京大戟
jingfang 经方
jingfangbaidusan 荆防败毒散
jingfengbing 惊风病
jingfengsizhengbahou 惊风四症八侯
jinggu 京骨
jingguanbugu 精关不固
jingji 惊悸
jingjie 荆芥
jingjietan 荆芥炭
jingjue 惊厥
jingkeqi 痉咳期
jingkongjingfeng 惊恐惊风
jingkongjingjue 惊恐痉厥
jingkongqini 惊恐气逆
jingkongshangshenzheng 惊恐伤神证 惊恐伤肾证
jingkongzheng 惊恐证
jingkuang 惊狂
jinglongbing 精癃病
jingluo 经络
jingluoyuzhizheng 经络瘀滞证
jingluoyuzuzheng 经络瘀阻证
jingmai 经脉
jingmaiboyuzuzheng 经脉搏瘀阻证
jingmen 京门
jingming 睛明
jingmo 京墨
jingouji 金狗脊
jingqi 经气
jingqiduozexu 精气夺则虚
jingqiyanchangbing 经期延长病
jingqu 经渠
jingsanleng 京三棱 荆三棱
jingshencha 精神差
jingshenjia 精神佳
jingshenke 精神可
jingshiye 痉湿暍
jingshuihouqi 经水后期
jingshuishiduan 经水适断
jingshuishilai 经水适来
jingshuixianqi 经水先期
jingsui 经隧
jingtiansanqi 景天三七
jingubuyongzheng 筋骨不用证
jingucao 筋骨草
jinguolan 金果榄
jingwaiqixue 经外奇穴
jingxian 惊痫
jingxingfare 经行发热
jingxingfengzhenkuai 经行风疹块
jingxingfuzhong 经行浮肿
jingxingkoumi 经行口糜
jingxingqingzhiyichang 经行情志异常
jingxingrufangzhangtong 经行乳房胀痛
jingxingshentong 经行身痛
jingxingtoutong 经行头痛
jingxingtunv 经行吐衄
jingxingxiexie 经行泄泻
jingxingxuanyun 经行眩晕
jingxuekuixuzheng 精血亏虚证
jingyongbing 颈痈病
jingzhenneizhangbing 惊震内障病
jingzhu 晶珠
jingzhuobing 精浊病
jinji 筋急
jinjin 金津
jinjingshi 金精石
jinjinxiang 金锦香
jinkuchangjie 津枯肠结
jinkuirejie 津亏热结
jinkuixianqiwan 金匮贤气丸
jinkuiyaolue 金匮要略
jinlianhua 金莲花
jinlingzi 金铃子
jinlingzisan 金铃子散
jinliubing 筋瘤病
jinmai 紧脉
jinmaishiyangzheng 筋脉失养证
jinmen 金门
jinmengshi 金礞石
jinqianbaihuashe 金钱白花蛇
jinqiancao 金钱草
jinqiaomai 金荞麦 金乔麦
jinqiyutuo 津气欲脱
jinshangchangzao 津伤肠燥
jinshanghuazao 津伤化燥
jinshateng 金沙藤
jinshuiliujunjian 金水六君煎
jinsuo 筋缩
jinsuogujingwan 金缩固精丸 金锁固精丸
jinti 筋惕
jintiexiao 金铁销
jinwei 筋痿
jinwen 锦纹
jinxingqi 进行期
jinye 津液
jinyeganku 津液干枯
jinyejinlan 金叶金兰
jinyekui 津液亏
jinyekuisun 津液亏损
jinyekuisunzheng 津液亏损证
jinyinchuang 浸淫疮
jinyingzi 金樱子 金缨子
jinyingzirou 金樱子肉
jinyinhua 金银花
jinzhifu 筋之府
jiquan 极泉
jirejingfeng 急热惊风
jiruebing 急乳蛾病
jiruoyulin 肌若鱼鳞
jishengshenqiwan 济生肾气丸
jishi 济湿
jishiteng 鸡矢藤
jisi 及巳
jisusan 鸡苏散
jitou 鸡头
jiubingshangyinxuhuoshangyan 久病伤阴虚火上炎
jiubingshangyinzheng 久病伤阴证
jiubiying 救必应
jiucaizi 韭菜子
jiucao 灸草
jiuchangshan 酒常山
jiuchuanxiong 酒川芎
jiudahuang 酒大黄
jiudanggui 酒当归
jiudanshen 酒丹参
jiuhuanglian 酒黄连
jiuhuangqin 酒黄芩
jiujiecha 九节茶
jiujiechangpu 九节菖蒲
jiujixixiansan 救急稀涎散
jiujue 酒厥
jiuliming 九里明
jiulixiang 九里香
jiulongbing 久聋病
jiulonggen 九龙根
jiunvzhenzi 酒女贞子
jiuqiao 九窍
jiutoushizicao 九头狮子草
jiuwei 鸠尾
jiuweiqianghuotang 九味羌活汤
jiuwushaoshe 酒乌梢蛇
jiuxiangchong 九香虫
jiuxianmao 酒仙茅
jiuxiansan 九仙散
jiuxie 久泄
jiuyin 救阴
jiuzang 九脏
jiuzhabibing 酒齄鼻病
jiuzhongxintong 九种心痛
jiuzi 韭子
jiwangshi 既往史
jiwei 肌痿
jixiacunyin 急下存阴
jixiangcao 吉祥草
jixingshenshuai 急性肾衰
jixingzi 急性子
jixiong 鸡胸
jixuecao 积雪草
jixueteng 鸡血藤
jiyi 疾医
jiyuhuarezheng 积瘀化热证
jizhibing 积滞病
jizhishangweizheng 积滞伤胃证
jizhong 脊中
juan 拒按
juanbai 卷柏
juanbitang 蠲痹汤
juandai 倦怠
juandan 卷丹
jubai 橘白
jubing 聚病
juebing 厥病
juecai 蕨菜
juechuang 爵床
juegen 蕨根
juejingqianhouzhubing 绝经前后诸病
jueming 决明
juemingzi 决明子
jueni 厥逆
juetoutong 厥头痛
juetuo 厥脱
juexintong 厥心痛
jueyang 厥阳
jueyin 厥阴
jueyinbing 厥阴病
jueyinhange 厥阴寒格
jueyinhangezheng 厥阴寒格证
jueyinhuijue 厥阴蛔厥
jueyinhuijuezheng 厥阴蛔厥证
jueyinjue 厥阴厥
jueyinouhui 厥阴呕哕
jueyinrepodachang 厥阴热迫大肠
jueyinrepodachangzheng 厥阴热迫大肠证
jueyinshangrexiahan 厥阴上热下寒
jueyinshangrexiahanyinxu 厥阴上热下寒阴虚
jueyinshangrexiahanyinxuzheng 厥阴上热下寒阴虚证
jueyinxiali 厥阴下利
jueyinxuexuhanyu 厥阴血虚寒郁
jueyinxuexuhanyuzheng 厥阴血虚寒郁证
jueyinyu 厥阴俞
jueyinzheng 厥阴证
juezheng 厥证
jufangzhibaodan 局方至宝丹
jugu 巨骨
juhe 橘核
juhewan 橘核丸
juhong 橘红
juhua 菊花
juhuachatiaosan 菊花茶调散
juji 拘急
jujing 居经
juju 菊苣
juliao 居髎 巨髎
juluo 橘络
junlie 皲裂
junxianghuodong 君相火动
junxianghuowang 君相火旺
junxiazhushui 峻下逐水
jupi 橘皮
jupizhurutang 橘皮竹茹汤
juquan 聚泉
juque 巨阙
juqueyu 巨阙俞
juxingzhang 聚星障
juxingzhangbing 聚星障病
juyingcai 苣英菜
juyuanjian 举元煎
kaibi 开闭
kaiguimen 开鬼门
kaijinsuo 开金锁
kaiqiao 开窍
kaiqiaochutan 开窍除痰
kaiqiaoji 开窍剂
kaiqiaoyushe 开窍于舌
kaiwei 开胃
kaixie 开泄
kaxiebing 咯血病
keqishangni 客气上逆
kesou 咳嗽
kesoubing 咳嗽病
kexue 咳血
kexuefang 咳血方
kongjushangshen 恐惧伤肾
kongqiao 空窍
kongqing 空青
kongshengzhenzhongdan 孔圣枕中丹
kongxiandan 控涎丹
kongzui 孔最
kouburen 口不仁
kouchibingquchi 口齿病龋齿
kouchou 口臭
kouchuang 口疮
kouchun 口唇
kougan 口干
kouganbuyuyin 口干不欲饮
kouheliao 口禾髎
koujin 口噤
koukeyuyin 口渴欲饮
kouku 口苦
koumai 芤脉
koumi 口糜
koumibing 口糜病
koupi 口僻
koushetanbaozhe 口舌痰包者
koutian 口甜
kouyanwaixie 口眼歪斜
kouzhen 叩诊
kouzhonghe 口中和
kuafuyongbing 胯腹痈病
kuandonggen 款冬根
kuandonghua 款冬花
kuangbing 狂病
kuanjinteng 宽筋藤
kuanxiongwan 宽胸丸
kuanzhongkaiyu 宽中开郁
kucai 苦菜
kucao 枯草
kudiding 苦地丁
kudingcha 苦丁茶
kudoucao 苦豆草
kufan 枯矾
kufang 库房
kugao 枯槁
kuguagan 苦瓜干
kuihouqi 溃后期
kuiyang 溃疡
kujiu 苦酒
kulianpi 苦楝皮
kuling 枯苓
kumu 苦木
kunbu 昆布
kunlun 昆仑
kuse 枯涩
kushen 苦参
kushilian 苦石莲
kuxingren 苦杏仁
kuzhuye 苦竹叶
lagen 辣根
laifuzi 莱菔子
laipibing 癞皮病
laliao 辣蓼
lameihua 腊梅花
lanbuzheng 蓝布正
landingbing 烂疔病
langbacao 狼把草
langdangzi 莨菪子
langdu 狼毒
lanhoudansha 烂喉丹沙 烂喉丹痧
lanhousha 烂喉痧
lanhoushabing 烂喉痧病
lanhuashen 蓝花参
lanwei 阑尾
lanweihuayutang 阑尾化瘀汤
lanweiqinghuatang 阑尾清化汤
lanweiqingjietang 阑尾清解汤
lanyan 懒言
laogong 劳宫
laoguancao 老鹳草
laoguanzui 老鹳嘴
laolin 劳淋 痨淋
laolinbing 劳淋病
laomai 牢脉
laoshangjinmaizheng 劳伤筋脉证
laoshangxinpiqibushejingzheng 劳伤心脾气不摄精证
laoshangxinpizheng 劳伤心脾证
laoshaonian 老少年
laowuda 老勿大
laoyaban 老鸦瓣
laozhai 痨瘵
laozhen 落枕
laozhenbing 落枕病
legewang 了哥王
leigongteng 雷公藤
leihuoluan 类霍乱
leiqiao 泪窍
leishiqingliangdishutang 雷氏清凉涤暑汤
leiwan 雷丸
leizhongfeng 类中风
lengjue 冷厥
lenglei 冷泪
lengxiao 冷哮
lengxiaowan 冷哮丸
lianchuang 臁疮
lianfang 连房 莲房
lianfeizhike 敛肺止咳
liangfuwan 良附丸
lianggesan 凉膈散
liangjiang 良姜
liangkai 凉开
liangmen 梁门
liangmianzhen 两面针
liangqiu 梁丘
liangtoujian 两头尖
liangxue 凉血
liangxueqingre 凉血清热
liangyingkaiqiao 凉营开窍
liangzao 凉燥
liangzaoxifei 凉燥袭肺
liangzhong 量中
liangzi 两眦
lianhan 敛汗
lianhua 莲花
lianlitang 连理汤
lianmeianhuitang 连梅安蛔汤
lianou 莲藕
lianpuyin 连朴饮
lianqiancao 连钱草
lianqiao 连翘
lianquan 廉泉
lianrou 莲肉
lianshengke 连声咳
lianxin 莲心 莲芯
lianxu 莲须
lianyin 敛阴
lianzi 莲子
lianzixin 莲子心
liaodaqingye 蓼大青叶
liaogaoben 辽藁本
liaoxixin 辽细辛
lidongyuanqingshuyiqitang 李东垣清暑益气汤
lidui 厉兑
liedang 列当
lieque 列缺
ligou 蠡沟
lihan 里寒
lihei 黧黑
lihouyong 里喉痈
liji 痢疾
lijie 历节 里结
like 栗壳
lilu 藜芦
linbing 淋病
lineiting 里内庭
lingdao 灵道
lingganwuweijiangxintang 苓甘五味姜辛汤
lingguishugantang 苓桂术甘汤
lingjiao 菱角
lingjiaogoutengtang 羚角钩藤汤
lingjiaogoutengyin 羚角钩藤饮
lingli 鲮鲤
lingtai 灵台
lingxiaohua 凌霄花
lingxu 灵墟
lingyangjiao 羚羊角
lingzhi 灵芝
linshiyizhu 临时医嘱
linzhu 临嘱
linzhuo 淋浊
lipihewei 理脾和胃
liqi 利气 理气 疠气
liqiao 利窍
liqihuoxue 理气活血
liqiji 理气剂
lire 里热
lirechisheng 里热炽盛
lishangxuduan 理伤续断
lishi 里实
lishiqingshuyiqitang 李氏清暑益气汤
lishizhiyang 利湿止痒
lishui 利水
lishuishenshi 利水渗湿
lishuitonglin 利水通淋
lishuituizhong 利水退肿
liufu 六腑
liufuyitongweiyong 六腑以通为用
liuhequ 六和曲
liuhetang 六和汤
liuhuang 硫黄 硫磺
liujingbianzheng 六经辨证
liujingzhifanli 六经之藩篱
liujinu 刘寄奴
liujunzitang 六君子汤
liuleizheng 流泪症
liumai 六脉
liumotang 六磨汤
liupilou 流皮漏
liuqi 六气
liuqu 六曲
liushensan 六神散
liushenwan 六神丸
liutanbing 流痰病
liuweidihuangwan 六味地黄丸
liuweixiangruyin 六味香薷饮
liuxing 瘤型
liuya 柳芽
liuye 柳叶
liuyin 六淫 留饮
liuyinmai 六阴脉
liuyisan 六一散
liuyisanyiyuansanbiyusanjisusan 六一散益元散碧玉散鸡苏散
liuyuexue 六月雪
liuzhi 柳枝
liuzhubing 流注病
lixu 里虚
lixue 理血
lixueji 理血剂
liyu 鲤鱼
lizhihe 荔枝核
lizhonganhuitang 理中安蛔汤
lizhonghuatantang 理中化痰汤
lizhongwan 理中丸
lizuzhong 黧足肿
longbi 癃闭
longbibing 癃闭病
longchi 龙齿
longdan 龙胆
longdancao 龙胆草
longdanxiegantang 龙胆泻肝汤
longgu 龙骨
longkui 龙葵
longliye 龙利叶
longnao 龙脑
longnaoxiang 龙脑香
longxianxiang 龙涎香
longyabing 聋哑病
longyacao 龙牙草
longyan 龙眼
longyanrou 龙眼肉
lougu 漏谷 蝼蛄
lougujiebing 蝼蛄疖病
loujianfengbing 漏肩风病
loujingbing 漏睛病
loujingchuang 漏睛疮
loujingchuangbing 漏睛疮病
loulu 漏芦
loutai 漏胎
luantong 挛痛
ludangshen 潞党参
luding 芦丁
lufengfang 露蜂房
luganshi 炉甘石
lugen 芦根
luhui 芦荟
lujian 卤碱
lujiao 鹿角
lujiaojiao 鹿角胶
lujiaoshuang 鹿角霜
lulutong 路路通
luluzhuanguanbing 辘轳转关病
lunaoyong 颅脑痈
luobo 萝卜
luobuma 罗布麻
luobumaye 罗布麻叶
luohanguo 罗汉果
luokui 落葵
luoli 瘰疠
luolibing 瘰疬病
luomai 络脉
luomaibuhezheng 络脉不和证
luomaikongxufengxieruzhongzheng 络脉空虚风邪入中证
luomaikongxuzheng 络脉空虚证
luomaiposunzheng 络脉破损证
luoqibuhezheng 络气不和证
luoque 络却
luoshangchuxiezheng 络伤出血证
luoshiteng 络石滕 络石藤
luoxue 络穴
lurong 鹿茸
lurou 鹿肉
lushen 鹿肾
lutai 鹿胎
luwei 鹿尾
luxi 颅息
luxiancao 鹿衔草
luxue 鹿血
luying 陆英
luzhugen 芦竹根
lvcao 葎草
lvdan 铝丹
lvdou 绿豆
lvemei 绿萼梅
lvfengneizhangbing 绿风内障病
lvgu 率谷
lvshen 驴肾
lvsongguo 吕宋果
mabao 马宝
mabiancao 马鞭草
mabinglang 马槟榔
mabo 马勃
macai 马菜
machixian 马齿苋
madaoxiaying 马刀侠瘿
madouling 马兜铃
mahuang 麻黄
mahuangfuzigancaotang 麻黄附子甘草汤
mahuangfuzixixintang 麻黄附子细辛汤
mahuanggen 麻黄根
mahuangjiashutang 麻黄加术汤
mahuangrong 麻黄绒
mahuangtang 麻黄汤
mahuangxingrengancaoshigaotang 麻黄杏仁甘草石膏汤
mahuangxingrenshigaogancaotang 麻黄杏仁石膏甘草汤
mahuangxingrenyiyigancaotang 麻黄杏仁薏苡甘草汤
mahuangxixinfuzitang 麻黄细辛附子汤
maibi 脉痹
maichang 脉场
maichen 脉沉
maichenchi 脉沉迟
maichenxi 脉沉细
maichenxian 脉沉弦
maichi 脉迟
maicu 脉促
maida 脉大
maidai 脉代
maidong 麦冬 脉动
maiduan 脉短
maifanshi 麦饭石
maifu 脉伏 脉浮
maifuhuan 脉浮缓
maifushuo 脉浮数
maige 脉革
maihong 脉洪
maihua 脉滑
maihuan 脉缓
maiji 脉疾
maijie 脉结
maijiedai 脉结代
maijin 脉紧
maijing 脉经
maikou 脉芤
mailao 脉牢
maimendong 麦门冬
maimendongtang 麦门冬汤
mairu 脉濡
maisan 脉散
maise 脉涩
maishi 脉实
maishuo 脉数
maitong 脉通
maiwei 脉微
maiweidihuangwan 麦味地黄丸
maiweixi 脉微细
maixi 脉细
maixian 脉弦
maixianshuo 脉弦数
maixishuo 脉细数
maixu 脉虚
maiya 麦芽
maizhengshunni 脉证顺逆
malan 马兰
malancao 马兰草
malantou 马兰头
malian 马莲
malijin 马利筋
malin 马蔺
mangcao 莽草
mangxiao 芒硝
manhoubibing 慢喉痹病
manhoubing 慢喉病
manjingfeng 慢惊风
manjingfengbing 慢惊风病
manjingzi 蔓荆子
manruebing 慢乳蛾病
manshanhong 满山红
manxingshenshuai 慢性肾衰
maocuiseyao 毛悴色夭
maodongqing 毛冬青
maogen 毛茛 茅根
maohezi 毛诃子
maoji 毛鸡
maojiang 毛姜
maomei 茅莓
maoshubing 冒暑病
maoyancao 猫眼草
maoyanchuangbing 猫眼疮病
maozhaocao 猫爪草
maqianzi 马钱子 马前子
maren 麻仁
masuipao 马尿泡
matijin 马蹄金
matong 麻痛
maweihuanglian 马尾黄连
maweilian 马尾莲
maxin 马辛
maxingganshitang 麻杏甘石汤
maxingshigantang 麻杏石甘汤
maxingyigantang 麻杏苡甘汤 麻杏薏甘汤
mayaxiao 马牙硝
mayinghua 马缨花
mayou 麻油
mazhen 麻疹
mazirenwan 麻子仁丸
meichong 眉冲
meiguihua 玫瑰花
meiheqi 梅核气
meiheqibing 梅核气病
meihua 梅花
meijian 眉间
meilenggutong 眉棱骨痛
meilenggutongbing 眉棱骨痛病
meipian 梅片
meiren 梅仁
meishi 没石
meiyao 没药
mengchong 虻虫
mengshi 礞石
mengyi 梦遗
mengyibing 梦遗病
mianbixie 绵萆薢
miancha 眠差
mianfengtong 面风痛
mianhongruzhuang 面红如妆
mianhuagen 棉花根
mianke 眠可
mianmaguanzhong 绵马贯众
mianse 面色
miantanbing 面瘫病
miantongbing 面痛病
mianyiban 眠一般
mianyinchen 绵茵陈
mianyoufengbing 面游风病
miaoxiangsan 妙香散
mibaibu 蜜百部
mibaiqian 蜜白前
mibieqingzhuo 泌别清浊
mihoutao 猕猴桃
milan 糜烂
milanxing 糜烂型
mimenghua 蜜蒙花 密蒙花
mingdangshen 明党参
mingfan 明矾
mingguan 命关
mingmen 命门
mingmenhuoshuai 命门火衰
mingmudihuangwan 明目地黄丸
mingmuxingnao 明目醒脑
mingtianma 明天麻
mipipaye 蜜枇杷叶
miqianhu 蜜前胡
miren 米仁
misangbaipi 蜜桑白皮
mituoseng 密陀僧
miziwan 蜜紫菀
mogu 蘑菇
mohanlian 墨旱莲
molihua 茉莉花
moyu 魔芋
moyuanshen 墨元参
mubaofuzhong 目胞浮肿
mubi 木笔
mubiezi 木鳖子
mubihua 木笔花
mubing 目病
muboluo 木菠萝
muchuang 目窗
mudanpi 牡丹皮
mudingxiang 母丁香
mudou 木豆
muer 木耳
mufangji 木防己
mufurong 木芙蓉
mufurongye 木芙蓉叶
mugua 木瓜
muhuanzi 木患子
muhudie 木蝴蝶 木蝴喋
muhun 目昏
mujiangzi 木姜子
mujingye 牡荆叶
mujinhua 木槿花
mujinpi 木槿皮
mujinzi 木槿子
mulan 木蓝
muli 牡蛎
mulian 木莲
mulingzhi 木灵芝
mulisan 牡蛎散
mulizexiesan 牡蛎泽泻散
mumianhua 木棉花
mupianshibing 目偏视病
